gid,rank,votes,title,category,year,authors,avg_rating,pages,published,publisher,5stars,4stars,3stars,2stars,1stars
35297426,5,"21,868",Then She Was Gone,Mystery & Thriller,"2,018",[Lisa Jewell],4.04,359 pages,?2018-04-17?,Atria Books,"46,418","66,683","28,167","4,432","1,290"
35085389,6,"21,436",The President Is Missing,Mystery & Thriller,"2,018","[Bill Clinton, James Patterson]",3.83,513 pages,?2018-06-04?,"Little, Brown and Company and Knopf","22,055","30,792","19,196","5,271","2,048"
36373481,7,"20,231",The Death of Mrs. Westaway,Mystery & Thriller,"2,018",[Ruth Ware],3.81,368 pages,?2018-05-29?,Scout Press,"18,895","40,066","23,202","4,484","1,018"
39723581,8,"18,802",The Witch Elm,Mystery & Thriller,"2,018",[Tana French],3.54,509 pages,?2018-10-09?,Viking,"9,045","20,175","18,303","5,577","1,538"
34275222,9,"13,347","Force of Nature (Aaron Falk, #2)",Mystery & Thriller,"2,018",[Jane Harper],3.83,326 pages,?2018-02-06?,Flatiron Books,"11,836","28,193","15,488","2,379",480
34275231,10,"11,895",Sometimes I Lie,Mystery & Thriller,"2,018",[Alice Feeney],3.82,262 pages,?2018-03-13?,Flatiron Books,"19,125","32,572","19,118","4,844","1,405"
36337550,11,"5,979",The 7½ Deaths of Evelyn Hardcastle,Mystery & Thriller,"2,018",[Stuart Turton],3.91,432 pages,?2018-09-18?,Sourcebooks Landmark,"28,719","34,892","18,980","5,824","2,135"
36388243,12,"5,864",Something in the Water,Mystery & Thriller,"2,018",[Catherine Steadman],3.6,342 pages,?2018-06-05?,Ballantine,"15,896","33,885","28,630","8,342","2,088"
35356382,13,"4,837",The Chalk Man,Mystery & Thriller,"2,018",[C.J. Tudor],3.7,280 pages,?2018-01-09?,Crown Publishing Group (NY),"11,041","22,009","16,166","4,003","1,025"
35133064,14,"4,391","The Widows of Malabar Hill (Perveen Mistry, #1)",Mystery & Thriller,"2,018",[Sujata Massey],3.92,385 pages,?2018-01-09?,Soho Press,"2,602","5,938","2,696",321,73
37638161,15,"3,858","Leverage in Death (In Death, #47)",Mystery & Thriller,"2,018",[J.D. Robb],4.35,385 pages,?2018-09-04?,St. Martin's Press,"7,731","4,951","1,779",255,77
36448554,16,"3,494",Bring Me Back,Mystery & Thriller,"2,018",[B.A. Paris],3.48,291 pages,?2018-06-19?,St. Martin's Press,"9,860","17,894","18,403","7,174","1,963"
35305625,17,"2,447",The Broken Girls,Mystery & Thriller,"2,018",[Simone St. James],4.04,336 pages,?2018-03-20?,Berkley Books,"12,513","18,079","7,422","1,231",388
36750068,18,"2,277",The Last Time I Lied,Mystery & Thriller,"2,018",[Riley Sager],4.05,371 pages,?2018-07-03?,Dutton Books,"16,787","20,559","8,782","1,882",526
36604959,19,"1,346",Jane Doe,Mystery & Thriller,"2,018",[Victoria Helen Stone],4.04,268 pages,?2018-08-01?,Lake Union Publishing,"5,719","5,712","2,881",678,280
38496758,20,"1,164",Wrecked (IQ #3),Mystery & Thriller,"2,018",[Joe Ide],3.9,352 pages,?2018-10-09?,Mulholland Books,728,"1,393",699,107,33
34927828,1,"61,702",The Great Alone,Historical Fiction,"2,018",[Kristin Hannah],4.33,440 pages,?2018-02-06?,St. Martin's Press,"159,688","107,344","33,601","7,539","2,853"
37486222,2,"55,536","The Tattooist of Auschwitz (The Tattooist of Auschwitz, #1)",Historical Fiction,"2,018",[Heather   Morris],4.26,272 pages,?2018-09-04?,Harper Paperbacks,"167,318","114,492","43,969","10,353","4,256"
30288282,3,"30,737",The Immortalists,Historical Fiction,"2,018",[Chloe  Benjamin],3.72,346 pages,?2018-01-09?,G.P. Putnam's Sons,"26,334","54,431","37,548","8,600","2,499"
38530939,4,"27,451",The Clockmaker's Daughter,Historical Fiction,"2,018",[Kate Morton],3.73,485 pages,?2018-10-09?,Atria Books,"13,083","22,381","16,181","4,242","1,303"
37703550,5,"18,540",Where the Crawdads Sing,Historical Fiction,"2,018",[Delia Owens],4.49,370 pages,?2018-08-14?,G.P. Putnam's Sons,"390,053","176,457","47,986","10,747","4,549"
34374628,6,"12,784",Next Year in Havana,Historical Fiction,"2,018",[Chanel Cleeton],3.94,361 pages,?2018-02-06?,Penguin/Berkley,"15,923","23,512","12,117","2,527",601
36373417,7,"12,446",The Map of Salt and Stars,Historical Fiction,"2,018",[Zeyn Joukhadar],3.89,361 pages,?2018-05-01?,Atria Books,"2,588","3,646","2,141",483,146
37946414,8,"10,602",Transcription,Historical Fiction,"2,018",[Kate Atkinson],3.49,343 pages,?2018-09-25?,"Little, Brown and Company","5,366","13,971","13,400","4,131",936
36723246,9,"10,156",Warlight,Historical Fiction,"2,018",[Michael Ondaatje],3.63,285 pages,?2018-05-08?,Knopf Publishing Group,"6,746","11,634","9,512","3,275",890
36381085,10,"8,944",The Summer Wives,Historical Fiction,"2,018",[Beatriz Williams],3.72,371 pages,?2018-07-10?,William Morrow,"5,472","13,011","8,703","1,787",455
35397026,11,"4,213",My Dear Hamilton,Historical Fiction,"2,018","[Stephanie Dray, Laura Kamoie]",4.28,641 pages,?2018-04-03?,William Morrow,"10,064","8,212","2,371",515,238
38236861,12,"4,027",Unsheltered,Historical Fiction,"2,018",[Barbara Kingsolver],3.62,464 pages,?2018-10-16?,Harper,"7,995","13,343","10,614","3,694","1,407"
36097619,13,"3,358",The Tuscan Child,Historical Fiction,"2,018",[Rhys Bowen],3.97,336 pages,?2018-02-20?,Lake Union Publishing,"19,723","24,615","13,264","2,764","1,020"
36636727,14,"2,794",Fruit of the Drunken Tree,Historical Fiction,"2,018",[Ingrid Rojas Contreras],3.95,304 pages,?2018-07-31?,Doubleday,"2,893","4,700","2,288",406,114
36614133,15,"2,652",Love and Ruin,Historical Fiction,"2,018",[Paula McLain],3.84,389 pages,?2018-05-01?,Ballantine Books,"4,936","8,128","4,541","1,003",491
35889209,16,"2,645","White Rose, Black Forest",Historical Fiction,"2,018",[Eoin Dempsey],4.08,270 pages,?2018-03-01?,Lake Union Publishing,"19,013","17,173","6,761","2,060","1,504"
37946116,17,"1,937","War of the Wolf (The Saxon Stories, #11)",Historical Fiction,"2,018",[Bernard Cornwell],4.33,352 pages,?2018-10-02?,Harper,"3,746","3,097",910,70,24
39828805,18,"1,327",Bellewether,Historical Fiction,"2,018",[Susanna Kearsley],3.93,448 pages,?2018-08-07?,Sourcebooks Landmark,"2,298","3,633","1,892",352,82
35995489,19,"1,128",The Extraordinary Life of Sam Hell,Historical Fiction,"2,018",[Robert Dugoni],4.34,448 pages,?2018-04-24?,Lake Union Publishing,"25,100","15,915","4,667","1,167",706
36739329,20,"1,042",The Great Believers,Historical Fiction,"2,018",[Rebecca Makkai],4.21,421 pages,?2018-06-19?,Viking,"27,764","19,642","6,244","2,038","1,826"
35959740,1,"78,733",Circe,Fantasy,"2,018",[Madeline Miller],4.28,393 pages,?2018-04-10?,"Little, Brown and Company","119,662","87,222","29,625","6,360","3,024"
36521316,2,"42,447",The Shape of Water,Fantasy,"2,018","[Guillermo del Toro, Daniel Kraus]",3.91,315 pages,?2018-03-06?,Feiwel & Friends,"4,363","5,221","2,849",840,345
37168303,3,"33,866",Spinning Silver,Fantasy,"2,018",[Naomi Novik],4.25,480 pages,?2018-07-09?,Del Rey Books/Random House,"27,884","21,990","7,693","1,755",565
34311452,4,"31,131","Year One (Chronicles of The One, #1)",Fantasy,"2,018",[Nora Roberts],4.03,419 pages,?2017-12-05?,St. Martin's Press,"24,334","18,597","9,561","3,233","2,197"
35126152,5,"18,626","Iron and Magic (The Iron Covenant, #1)",Fantasy,"2,018",[Ilona Andrews],4.41,392 pages,?2018-06-22?,"Nancy Yost Literary Agency, Inc","10,489","5,510","1,589",354,251
35887181,6,"18,040","The Poppy War (The Poppy War, #1)",Fantasy,"2,018",[R.F. Kuang],3.98,530 pages,?2018-05-01?,Harper Voyager,"11,017","11,839","5,913","1,973",612
27366528,7,"16,582","Beneath the Sugar Sky (Wayward Children, #3)",Fantasy,"2,018",[Seanan McGuire],3.94,174 pages,?2018-01-09?,tor.com,"5,836","8,305","4,672",962,130
35457273,8,"13,158","High Voltage (Fever, #10)",Fantasy,"2,018",[Karen Marie Moning],4.33,479 pages,?2018-03-06?,Delacorte Press,"6,064","3,261","1,392",352,108
35839437,9,"12,338","Burn Bright (Alpha & Omega, #5; Mercy Thompson World - Complete, #15)",Fantasy,"2,018",[Patricia Briggs],4.3,308 pages,?2018-03-06?,Ace,"8,711","6,690","2,373",315,112
35710709,10,"11,954","Grey Sister (Book of the Ancestor, #2)",Fantasy,"2,018",[Mark  Lawrence],4.42,415 pages,?2018-04-03?,Ace Books,"10,141","6,854","1,625",191,47
36204070,11,"5,600",The Book of M,Fantasy,"2,018",[Peng Shepherd],3.69,485 pages,?2018-06-05?,William Morrow,"2,577","3,946","2,983","1,044",293
34050917,12,"4,636","The Girl in the Tower (Winternight Trilogy, #2)",Fantasy,"2,018",[Katherine Arden],4.37,363 pages,?2017-12-05?,Del Rey,"22,344","17,301","3,870",568,248
35342928,13,"4,013",Age of War (The Legends of the First Empire #3),Fantasy,"2,018",[Michael J. Sullivan],4.44,448 pages,?2018-07-03?,Del Rey Books,"5,273","3,152",750,119,47
40629159,14,"3,791","The Land: Predators (Chaos Seed, #7)",Fantasy,"2,018",[Aleron Kong],4.55,unknown,?unknown?,None,"5,594","1,803",536,155,82
38395454,15,"3,662",Time's Convert,Fantasy,"2,018",[Deborah Harkness],3.89,436 pages,?2018-09-18?,Viking,"7,810","10,100","7,063","1,418",309
17333180,16,"3,549","Magic Triumphs (Kate Daniels, #10)",Fantasy,"2,018",[Ilona Andrews],4.57,327 pages,?2018-08-28?,Ace,"12,650","5,079","1,322",129,34
35271523,17,"3,066","Senlin Ascends (The Books of Babel, #1)",Fantasy,"2,018",[Josiah Bancroft],4.18,389 pages,?2018-01-16?,Orbit,"5,873","4,992","1,791",531,186
28811018,18,"2,397","Wrath of Empire (Gods of Blood and Powder, #2)",Fantasy,"2,018",[Brian  McClellan],4.53,639 pages,?2018-05-15?,Orbit,"3,780","2,176",324,37,11
37007781,19,"1,121","Foundryside (Founders, #1)",Fantasy,"2,018",[Robert Jackson Bennett],4.26,505 pages,?2018-08-21?,Crown,"6,625","5,585","1,768",374,113
35052265,20,"1,117","Bloody Rose (The Band, #2)",Fantasy,"2,018",[Nicholas Eames],4.25,544 pages,?2018-08-30?,Orbit,"3,600","2,892","1,047",207,58
32075671,1,"68,489",The Hate U Give,Best of the Best,"2,018",[Angie Thomas],4.51,464 pages,?2017-02-28?,Balzer + Bray,"254,196","113,036","28,178","5,235","2,834"
18143977,2,"60,948",All the Light We Cannot See,Best of the Best,"2,018",[Anthony Doerr],4.33,531 pages,?2014-05-06?,Scribner,"485,567","297,821","101,321","24,634","10,602"
26073150,3,"53,554","A Court of Mist and Fury (A Court of Thorns and Roses, #2)",Best of the Best,"2,018",[Sarah J. Maas],4.65,626 pages,?2016-05-03?,Bloomsbury USA Childrens,"205,385","44,808","12,935","4,160","2,527"
4667024,4,"48,076",The Help,Best of the Best,"2,018",[Kathryn Stockett],4.47,451 pages,?2009-02-10?,Amy Einhorn Books,"1,218,491","601,809","165,037","31,530","14,001"
21853621,5,"47,728",The Nightingale,Best of the Best,"2,018",[Kristin Hannah],4.57,440 pages,?2015-02-03?,St. Martin's Press,"414,582","143,379","35,471","8,647","4,787"
18007564,6,"45,604",The Martian,Best of the Best,"2,018",[Andy Weir],4.4,369 pages,?2014-02-11?,Crown,"424,445","242,225","68,769","15,368","6,285"
12837725,7,"35,988",Gone Girl,Best of the Best,"2,018",[Gillian Flynn],4.07,419 pages,?2012-06-05?,Crown Publishers,"869,761","790,557","350,682","100,655","56,596"
15783514,8,"35,710",The Ocean at the End of the Lane,Best of the Best,"2,018",[Neil Gaiman],4.0,181 pages,?2013-06-18?,William Morrow Books,"163,237","170,265","86,011","24,006","9,496"
6148028,9,"34,854","Catching Fire (The Hunger Games, #2)",Best of the Best,"2,018",[Suzanne Collins],4.29,391 pages,?2009-09-01?,Scholastic Press,"1,150,937","807,648","311,769","57,879","14,045"
11870085,10,"33,038",The Fault in Our Stars,Best of the Best,"2,018",[John Green],4.22,313 pages,?2012-01-10?,Dutton Books,"1,679,120","946,570","466,103","135,669","72,559"
10644930,11,"10,727",11/22/63,Best of the Best,"2,018",[Stephen King],4.31,849 pages,?2011-11-08?,Scribner,"198,021","138,669","44,587","9,663","3,855"
18006496,12,"10,713","Queen of Shadows (Throne of Glass, #4)",Best of the Best,"2,018",[Sarah J. Maas],4.57,648 pages,?2015-09-01?,Bloomsbury USA Childrens,"141,302","47,846","12,884","3,031","1,626"
13422727,13,"8,705","A Dance with Dragons (A Song of Ice and Fire, #5)",Best of the Best,"2,018",[George R.R. Martin],4.33,1016 pages,?2011-07-12?,Bantam,"271,231","178,850","64,273","12,203","3,245"
34273236,14,"8,586",Little Fires Everywhere,Best of the Best,"2,018",[Celeste Ng],4.11,338 pages,?2017-09-12?,Penguin Press,"180,230","227,181","83,267","14,769","4,494"
15745753,15,"8,464",Eleanor & Park,Best of the Best,"2,018",[Rainbow Rowell],4.07,328 pages,?2013-02-26?,St. Martin's Press,"335,902","267,532","135,673","39,983","20,287"
27276318,16,"7,798",It Ends with Us,Best of the Best,"2,018",[Colleen Hoover],4.4,376 pages,?2016-08-02?,Atria Books,"105,547","50,074","17,753","4,634","2,233"
15839976,17,"7,531","Red Rising (Red Rising Saga, #1)",Best of the Best,"2,018",[Pierce Brown],4.27,382 pages,?2014-01-28?,Del Rey (Random House),"110,868","70,821","25,624","7,520","3,801"
23766634,18,"7,220","A Court of Wings and Ruin (A Court of Thorns and Roses, #3)",Best of the Best,"2,018",[Sarah J. Maas],4.47,699 pages,?2017-05-02?,Bloomsbury Childrens Books,"127,253","48,994","16,631","4,882","2,048"
32148570,19,"6,617",Before We Were Yours,Best of the Best,"2,018",[Lisa Wingate],4.37,342 pages,?2017-06-06?,Ballantine Books,"159,482","111,493","29,742","4,728","1,895"
18460392,20,"5,949",All the Bright Places,Best of the Best,"2,018",[Jennifer Niven],4.17,378 pages,?2015-01-06?,Knopf,"121,264","78,391","37,791","11,698","5,584"
36577586,1,"43,183","The Kiss Quotient (The Kiss Quotient, #1)",Romance,"2,018",[Helen Hoang],3.89,336 pages,?2018-06-05?,Berkley,"33,543","39,516","23,110","7,307","2,462"
37588357,2,"32,027",All Your Perfects,Romance,"2,018",[Colleen Hoover],4.29,308 pages,?2018-07-17?,Atria Books,"26,931","15,629","6,590","1,628",751
35259631,3,"28,292",The Wedding Date,Romance,"2,018",[Jasmine Guillory],3.55,314 pages,?2018-01-30?,Berkley Books,"10,337","19,740","18,081","5,936","1,841"
35819729,4,"21,806","The Thief (Black Dagger Brotherhood, #16)",Romance,"2,018",[J.R. Ward],4.27,454 pages,?2018-04-10?,Ballantine Books,"7,364","5,027","2,144",406,116
32024902,5,"20,758","Darker (Fifty Shades as Told by Christian, #2)",Romance,"2,018",[E.L. James],4.09,546 pages,?2017-11-28?,Vintage Books,"14,854","8,716","5,377","1,809",951
37769929,6,"15,193","Pestilence (The Four Horsemen, #1)",Romance,"2,018",[Laura Thalassa],4.04,381 pages,?2018-09-14?,CreateSpace,"10,202","8,052","4,190","1,488",715
38503484,7,"15,114",From Lukov with Love,Romance,"2,018",[Mariana Zapata],4.33,522 pages,?2018-02-01?,Mariana Zapata,"14,051","8,067","2,975",689,329
34466910,8,"13,756",Roomies,Romance,"2,018",[Christina Lauren],3.86,368 pages,?2017-12-05?,Gallery Books,"7,693","12,672","7,279","1,488",529
36587905,9,"13,135",The Hookup (Moonlight and Motor Oil #1),Romance,"2,018",[Kristen Ashley],4.14,358 pages,?2017-12-19?,None,"7,670","6,057","2,796",712,340
35271196,10,"11,957","Hello Stranger (The Ravenels, #4)",Romance,"2,018",[Lisa Kleypas],4.07,286 pages,?2018-02-27?,Avon,"4,992","5,616","2,653",495,136
39862558,11,"5,050",Birthday Girl,Romance,"2,018",[Penelope Douglas],4.14,416 pages,?unknown?,None,"11,162","8,687","4,078","1,143",416
36593240,12,"4,697","Sex, Not Love",Romance,"2,018",[Vi Keeland],4.22,300 pages,?2018-01-15?,C. Scott Publishing Corp.,"8,914","7,198","2,864",584,179
35271238,13,"4,278","A Princess in Theory (Reluctant Royals, #1)",Romance,"2,018",[Alyssa Cole],3.8,360 pages,?2018-02-27?,Avon,"1,978","3,782","2,307",495,133
39086215,14,"3,585","Robbie (Confessions, #1)",Romance,"2,018",[Ella Frank],4.37,unknown,?unknown?,None,"2,751","1,399",530,134,58
36301036,15,"3,097","Wicked and the Wallflower (The Bareknuckle Bastards, #1)",Romance,"2,018",[Sarah MacLean],4.0,368 pages,?2018-06-19?,Avon,"3,150","3,558","1,904",416,137
40189670,16,"2,432",Josh and Hazel's Guide to Not Dating,Romance,"2,018",[Christina Lauren],4.09,309 pages,?2018-09-04?,Gallery Books,"13,172","15,396","6,565","1,181",360
36395874,17,"2,426","Dr. Strange Beard (Winston Brothers, #5)",Romance,"2,018",[Penny Reid],4.13,unknown,?2018-07-30?,None,"4,271","3,899","1,824",406,98
36373564,18,"2,332","The Simple Wild (Wild, #1)",Romance,"2,018",[K.A. Tucker],4.44,390 pages,?2018-08-07?,Atria Books,"11,506","6,068","1,750",378,107
36395764,19,"1,940","Marriage of Inconvenience (Knitting in the City, #7)",Romance,"2,018",[Penny Reid],4.15,506 pages,?2018-03-06?,None,"4,949","4,030","1,879",438,158
39655232,20,"1,256","Alphas Like Us (Like Us, #3)",Romance,"2,018","[Krista Ritchie, Becca Ritchie]",4.35,429 pages,?2018-04-16?,Everafter Romance,"2,466","1,167",425,126,99
37534835,1,"49,563","Vengeful (Villains, #2)",Science Fiction,"2,018",[V.E. Schwab],4.25,478 pages,?2018-09-25?,Tor Books,"12,783","11,052","3,848",680,153
33257757,2,"33,032","Iron Gold (Red Rising Saga, #4)",Science Fiction,"2,018",[Pierce Brown],4.23,601 pages,?2018-01-16?,Del Rey Books,"17,138","15,383","5,573",914,233
37796866,3,"23,624",Vox,Science Fiction,"2,018",[Christina Dalcher],3.57,336 pages,?2018-08-21?,Berkley,"8,619","15,881","13,403","4,920","1,488"
35820656,4,"14,134","Only Human (Themis Files, #3)",Science Fiction,"2,018",[Sylvain Neuvel],3.64,336 pages,?2018-05-01?,Del Rey Books,"3,330","7,560","6,207","1,534",296
35099035,5,"14,104",Red Clocks,Science Fiction,"2,018",[Leni Zumas],3.68,356 pages,?2018-01-16?,"Little, Brown and Company","3,630","6,724","4,839","1,457",429
34386617,6,"13,334","The Night Masquerade (Binti, #3)",Science Fiction,"2,018",[Nnedi Okorafor],4.06,208 pages,?2018-01-16?,Tor.com,"4,152","4,549","2,235",485,89
33357930,7,"12,414","Persepolis Rising (The Expanse, #7)",Science Fiction,"2,018",[James S.A. Corey],4.36,560 pages,?2017-12-05?,Orbit,"14,472","12,504","2,797",285,55
36223860,8,"12,224","Artificial Condition (The Murderbot Diaries, #2)",Science Fiction,"2,018",[Martha Wells],4.28,158 pages,?2018-05-08?,Tor.com,"11,447","12,142","3,231",228,47
35230913,9,"10,879",The Oracle Year,Science Fiction,"2,018",[Charles Soule],3.69,402 pages,?2018-04-03?,Harper Perennial,"1,762","3,836","2,718",708,151
35018901,10,"10,202","Head On (Lock In, #2)",Science Fiction,"2,018",[John Scalzi],4.0,335 pages,?2018-04-17?,Tor Books,"3,788","7,302","2,895",314,65
36220698,11,"4,274","Record of a Spaceborn Few (Wayfarers, #3)",Science Fiction,"2,018",[Becky Chambers],4.12,358 pages,?2018-07-24?,Harper Voyager,"6,360","6,738","2,900",568,98
36385830,12,"3,505","Thrawn: Alliances (Star Wars: Thrawn, #2)",Science Fiction,"2,018",[Timothy Zahn],3.9,342 pages,?2018-07-24?,Del Rey,"3,092","4,600","2,856",520,119
36348525,13,"3,312",Severance,Science Fiction,"2,018",[Ling  Ma],3.88,291 pages,?2018-08-14?,"Farrar, Straus and Giroux","6,338","10,994","5,927","1,320",274
33080122,14,"2,868","The Calculating Stars (Lady Astronaut, #1)",Science Fiction,"2,018",[Mary Robinette Kowal],4.04,431 pages,?2018-07-03?,Tor Books,"5,704","5,770","2,698",764,305
38362809,15,"2,043","Rosewater (The Wormwood Trilogy, #1)",Science Fiction,"2,018",[Tade Thompson],3.8,432 pages,?2018-09-18?,Orbit,"1,437","2,938","1,584",408,116
32076670,16,"2,038",Ball Lightning,Science Fiction,"2,018","[Liu Cixin, Joel Martinsen]",3.81,384 pages,?2018-08-14?,Tor Books,"1,124","1,743","1,261",278,54
35297390,17,"1,628",Space Opera,Science Fiction,"2,018",[Catherynne M. Valente],3.48,294 pages,?2018-04-10?,Gallery / Saga Press,"1,955","2,577","2,417","1,222",539
33413556,18,"1,614",The Gone World,Science Fiction,"2,018",[Tom Sweterlitsch],3.95,383 pages,?2018-02-06?,G.P. Putnam's Sons,"2,630","3,607","1,776",473,117
36373688,19,"1,379","Revenant Gun (The Machineries of Empire, #3)",Science Fiction,"2,018",[Yoon Ha Lee],4.16,427 pages,?2018-06-12?,Solaris,"1,464","1,801",624,83,18
37534901,20,"1,052",The Consuming Fire (The Interdependency #2),Science Fiction,"2,018",[John Scalzi],4.23,316 pages,?2018-10-16?,Tor Books,"5,889","6,814","1,902",202,39
38355410,1,"39,616",Elevation,Horror,"2,018","[Stephen King, Mark Edward Geyer]",3.68,146 pages,?2018-10-30?,Scribner,"15,572","24,448","20,347","5,845","1,858"
35410511,2,"20,423",Baby Teeth,Horror,"2,018",[Zoje Stage],3.63,304 pages,?2018-07-17?,St Martin's Press,"6,635","11,330","8,083","3,073","1,237"
38363799,3,"14,995",Dracul,Horror,"2,018","[Dacre Stoker, J.D. Barker]",4.08,497 pages,?2018-10-02?,G.P. Putnam's Sons,"2,548","2,384","1,045",304,131
